,Provincia,Partido,Localidad,Link Indec,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general
203,BUENOS AIRES,Florencio Varela,Estanislao Severo Zeballos,6274010,7.0,2.44,4.0,4.03,0.0,0.0,0.0,0.0,6.47
204,BUENOS AIRES,Florencio Varela,Florencio Varela,6274010,661.0,17.99,30.0,23.82,263.0,4.0,0.0,810.0,43.58
205,BUENOS AIRES,Florencio Varela,Gobernador Julio A. Costa,6274010,13.0,7.37,6.0,487.0,0.0,0.0,0.0,0.0,7.88
206,BUENOS AIRES,Florencio Varela,Ingeniero Juan Allan,6274010,2.5,5.17,0.0,907.0,0.0,0.0,0.0,0.0,8.58
207,BUENOS AIRES,Florencio Varela,La Capilla,6274010,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
208,BUENOS AIRES,Florencio Varela,la rotonda,6274010,357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0
209,BUENOS AIRES,Florencio Varela,Villa Brown,6274010,0.0,88.0,0.0,280.0,0.0,0.0,0.0,0.0,368.0
210,BUENOS AIRES,Florencio Varela,Villa San Luis,6274010,0.0,363.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0
211,BUENOS AIRES,Florencio Varela,Villa Santa Rosa,6274010,31.0,4.06,1.0,226.0,0.0,0.0,0.0,0.0,4.32
212,BUENOS AIRES,Florencio Varela,Villa Vatteone,6274010,12.0,4.38,1.0,2.57,0.0,0.0,0.0,0.0,6.96
213,BUENOS AIRES,Florentino Ameghino,Blaquier,6277010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,6.0
214,BUENOS AIRES,Florentino Ameghino,Florentino Ameghino,6277020,98.0,0.0,0.0,329.0,0.0,0.0,0.0,0.0,427.0
215,BUENOS AIRES,Florentino Ameghino,Porvenir,6277030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
216,BUENOS AIRES,General Alvarado,Comandante Nicanor Otamendi,6280010,0.0,0.0,3.0,930.0,0.0,1.0,0.0,32.0,966.0
217,BUENOS AIRES,General Alvarado,Mar del Sur,6280020,0.0,0.0,2.0,0.0,0.0,0.0,0.0,142.0,144.0
218,BUENOS AIRES,General Alvarado,Mechongué,6280030,256.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,259.0
219,BUENOS AIRES,General Alvarado,Miramar,6280040,4.89,1.66,74.0,1.0,76.0,2.0,0.0,960.0,7.66
220,BUENOS AIRES,General Alvarado,Centinela Del Mar,6280005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
221,BUENOS AIRES,General Arenales,Arribeños,6294010,271.0,401.0,1.0,201.0,15.0,0.0,0.0,265.0,1.15
222,BUENOS AIRES,General Arenales,Ascensión,6294020,1.2,395.0,0.0,0.0,250.0,0.0,0.0,139.0,1.98
223,BUENOS AIRES,General Arenales,Ferré,6294040,0.0,152.0,0.0,351.0,0.0,0.0,0.0,407.0,910.0
224,BUENOS AIRES,General Arenales,General Arenales,6294050,0.0,863.0,1.0,291.0,0.0,0.0,0.0,410.0,1.56
225,BUENOS AIRES,General Arenales,La Angelita,6294060,26.0,0.0,0.0,0.0,2.0,0.0,0.0,67.0,95.0
226,BUENOS AIRES,General Arenales,La Trinidad,6294070,0.0,15.0,0.0,1.0,0.0,0.0,0.0,102.0,118.0
227,BUENOS AIRES,General Belgrano,General Belgrano,6301010,513.0,1.92,5.0,2.0,0.0,1.0,0.0,886.0,3.32
228,BUENOS AIRES,General Belgrano,Gorchs,6301020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,44.0,45.0
229,BUENOS AIRES,General Guido,General Guido,6308010,0.0,0.0,1.0,302.0,0.0,0.0,0.0,228.0,531.0
230,BUENOS AIRES,General Guido,Labarden,6308020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0
231,BUENOS AIRES,General Juan Madariaga,General Juan Madariaga,6315010,728.0,486.0,8.0,4.86,0.0,2.0,0.0,0.0,6.08
232,BUENOS AIRES,General La Madrid,General La Madrid,6322010,2.51,0.0,74.0,1.15,74.0,0.0,0.0,265.0,4.07
233,BUENOS AIRES,General La Madrid,Las Martinetas,6322030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0
234,BUENOS AIRES,General Las Heras,General Las Heras  (Est. Las Heras),6329020,272.0,2.22,3.0,19.0,1.0,0.0,0.0,2.0,2.52
235,BUENOS AIRES,General Las Heras,Lozano,6329020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
236,BUENOS AIRES,General Las Heras,Villars,6329060,0.0,270.0,1.0,1.0,0.0,0.0,0.0,0.0,272.0
237,BUENOS AIRES,General Lavalle,General Lavalle,6336020,0.0,358.0,0.0,4.0,0.0,1.0,0.0,69.0,432.0
238,BUENOS AIRES,General Lavalle,OTROS,Sin Datos,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
239,BUENOS AIRES,General Lavalle,Pavón,6336030,0.0,0.0,0.0,201.0,22.0,0.0,0.0,3.0,226.0
240,BUENOS AIRES,General Lavalle,Chacras de San Clemente,6336020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
241,BUENOS AIRES,General Paz,Loma Verde,6343020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,214.0
242,BUENOS AIRES,General Paz,Ranchos,6343030,1.24,0.0,11.0,773.0,11.0,0.0,0.0,1.45,3.48
243,BUENOS AIRES,General Paz,Villanueva  (Ap. Río Salado),6343040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,181.0
244,BUENOS AIRES,General Pinto,Colonia San Ricardo  (Est. Iriarte),6351010,141.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,262.0
245,BUENOS AIRES,General Pinto,General Pinto,6351020,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0
246,BUENOS AIRES,General Pinto,Germania  (Est. Mayor José Orellano),6351030,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11
247,BUENOS AIRES,General Pinto,Villa Francia  (Est. Coronel Granada),6351040,0.0,0.0,0.0,332.0,0.0,2.0,0.0,0.0,334.0
248,BUENOS AIRES,General Pueyrredón,Barrio Colinas Verdes,6351020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0
249,BUENOS AIRES,General Pueyrredón,Barrio El Boquerón,6357020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,99.0
250,BUENOS AIRES,General Pueyrredón,Barrio El Casal,6357110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,94.0
251,BUENOS AIRES,General Pueyrredón,Barrio El Coyunco,6357110,0.0,0.0,0.0,25.0,0.0,0.0,0.0,87.0,112.0
252,BUENOS AIRES,General Pueyrredón,Barrio La Gloria,6357050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0
253,BUENOS AIRES,General Pueyrredón,Barrio Santa Paula,6357060,0.0,0.0,0.0,127.0,0.0,0.0,0.0,97.0,224.0
254,BUENOS AIRES,General Pueyrredón,Batán,6357070,1.31,0.0,0.0,1.51,0.0,1.0,0.0,607.0,3.44
255,BUENOS AIRES,General Pueyrredón,Chapadmalal,6357080,83.0,0.0,0.0,1.66,0.0,2.0,0.0,479.0,2.23
256,BUENOS AIRES,General Pueyrredón,Estación Chapadmalal,6357100,246.0,0.0,0.0,93.0,0.0,0.0,0.0,208.0,547.0
257,BUENOS AIRES,General Pueyrredón,Mar del Plata,6357110,15.28,119.49,533.0,110.26,567.0,10.0,0.0,1.15,247.29
258,BUENOS AIRES,General Pueyrredón,OTROS,Sin Datos,0.0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,151.0
259,BUENOS AIRES,General Pueyrredón,Sierra de los Padres,6357120,468.0,0.0,0.0,210.0,1.0,0.0,0.0,222.0,901.0
260,BUENOS AIRES,General Pueyrredón,Camet,6357090,1.23,0.0,0.0,377.0,0.0,1.0,0.0,357.0,1.96
261,BUENOS AIRES,General Pueyrredón,El Marquesado,6357090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0
262,BUENOS AIRES,General Rodríguez,General Rodríguez,6364030,1.29,10.67,21.0,7.7,6.07,1.0,0.0,509.0,26.27
263,BUENOS AIRES,General Rodríguez,Barrio Ruta 24 Kilómetro 10,6364030,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
264,BUENOS AIRES,General San Martín,Barrio Parque General San Martin,6371010,0.0,0.0,3.0,2.5,0.0,0.0,0.0,2.0,2.5
265,BUENOS AIRES,General San Martín,Billinghurst,6371010,12.0,784.0,0.0,3.34,0.0,0.0,0.0,0.0,4.13
266,BUENOS AIRES,General San Martín,Ciudad Del Libertador General San Martin,6371010,3.91,25.27,5.0,5.71,88.0,4.0,0.0,4.0,34.99
267,BUENOS AIRES,General San Martín,OTROS,Sin Datos,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
268,BUENOS AIRES,General San Martín,Va Ma Irene De Los Remedios De Escalada,6371010,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0
269,BUENOS AIRES,General San Martín,Villa Ayacucho,6371010,0.0,162.0,0.0,439.0,0.0,0.0,0.0,0.0,601.0
270,BUENOS AIRES,General San Martín,Villa Ballester,6371010,1.96,22.55,1.0,7.33,32.0,0.0,0.0,347.0,32.23
271,BUENOS AIRES,General San Martín,Villa Bernardo Monteagudo,6371010,0.0,548.0,0.0,959.0,0.0,0.0,0.0,0.0,1.51
272,BUENOS AIRES,General San Martín,Villa Chacabuco,6371010,0.0,734.0,0.0,16.0,0.0,0.0,0.0,0.0,750.0
273,BUENOS AIRES,General San Martín,Villa Coronel Jose M. Zapiola,6371010,0.0,1.34,0.0,1.92,0.0,0.0,0.0,0.0,3.26
274,BUENOS AIRES,General San Martín,Villa General Antonio J.  De Sucre,6371010,0.0,565.0,0.0,715.0,0.0,0.0,0.0,0.0,1.28
275,BUENOS AIRES,General San Martín,Villa General Eugenio Necochea,6371010,0.0,3.02,0.0,2.34,0.0,0.0,0.0,0.0,5.35
276,BUENOS AIRES,General San Martín,Villa General Jose Tomas Guido,6371010,0.0,1.36,0.0,2.03,0.0,0.0,0.0,0.0,3.39
277,BUENOS AIRES,General San Martín,Villa General Juan G. Las Heras,6371010,0.0,607.0,0.0,971.0,0.0,0.0,0.0,0.0,1.58
278,BUENOS AIRES,General San Martín,Villa Godoy Cruz,6371010,0.0,727.0,0.0,1.13,0.0,0.0,0.0,0.0,1.86
279,BUENOS AIRES,General San Martín,Villa Granaderos De San Martín,6371010,0.0,974.0,0.0,2.36,0.0,0.0,0.0,382.0,3.71
280,BUENOS AIRES,General San Martín,Villa Gregoria Matorras,6371010,0.0,1.07,0.0,1.94,0.0,0.0,0.0,0.0,3.01
281,BUENOS AIRES,General San Martín,Villa José León Suarez,6371010,1.61,3.64,0.0,674.0,16.0,0.0,0.0,2.21,8.15
282,BUENOS AIRES,General San Martín,Villa Juan Martín De Pueyrredon,6371010,0.0,1.15,0.0,2.43,0.0,0.0,0.0,0.0,3.59
283,BUENOS AIRES,General San Martín,Villa Libertad,6371010,0.0,1.2,0.0,2.3,0.0,0.0,0.0,0.0,3.5
284,BUENOS AIRES,General San Martín,Villa Lynch,6371010,267.0,2.22,2.0,14.0,2.0,0.0,0.0,0.0,2.51
285,BUENOS AIRES,General San Martín,Villa Maipu,6371010,97.0,1.57,0.0,2.87,0.0,0.0,0.0,545.0,5.08
286,BUENOS AIRES,General San Martín,Villa Marqués Alejandro  María De Aguado,6371010,0.0,588.0,0.0,1.12,0.0,0.0,0.0,0.0,1.71
287,BUENOS AIRES,General San Martín,Villa Parque Pres Figueroa Alcorta,6371010,0.0,203.0,0.0,327.0,0.0,0.0,0.0,0.0,530.0
288,BUENOS AIRES,General San Martín,Villa Parque San Lorenzo,6371010,0.0,170.0,0.0,360.0,32.0,0.0,0.0,0.0,562.0
289,BUENOS AIRES,General San Martín,Villa San Andrés,6371010,964.0,5.81,0.0,1.1,20.0,0.0,0.0,586.0,8.49
290,BUENOS AIRES,General San Martín,Villa Yapeyú,6371010,0.0,276.0,0.0,470.0,0.0,0.0,0.0,0.0,746.0
291,BUENOS AIRES,General San Martín,Ciudad Jardin El Libertador,6371010,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
292,BUENOS AIRES,General Viamonte,Baigorrita,6385010,562.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,623.0
293,BUENOS AIRES,General Viamonte,Los Toldos,6385030,262.0,0.0,1.0,4.45,0.0,0.0,0.0,47.0,4.76
294,BUENOS AIRES,General Viamonte,Zavalía,6385050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0
295,BUENOS AIRES,General Villegas,Banderaló,6392010,0.0,0.0,0.0,0.0,250.0,1.0,0.0,0.0,251.0
296,BUENOS AIRES,General Villegas,Cañada Seca,6392020,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0
297,BUENOS AIRES,General Villegas,Coronel Charlone,6392030,317.0,0.0,0.0,60.0,0.0,1.0,0.0,0.0,378.0
298,BUENOS AIRES,General Villegas,Emilio V. Bunge,6392040,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
299,BUENOS AIRES,General Villegas,General Villegas  (Est. Villegas),6392050,315.0,23.0,0.0,3.5,0.0,1.0,0.0,46.0,3.89
300,BUENOS AIRES,General Villegas,Piedritas,6392080,368.0,0.0,0.0,189.0,0.0,1.0,0.0,58.0,616.0
301,BUENOS AIRES,General Villegas,Santa Regina,6392100,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
302,BUENOS AIRES,General Villegas,Pichincha,6392070,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
303,BUENOS AIRES,Guaminí,Casbas,6399020,0.0,0.0,1.0,0.0,0.0,0.0,0.0,130.0,131.0
304,BUENOS AIRES,Guaminí,Guaminí,6399040,0.0,0.0,0.0,75.0,0.0,0.0,0.0,349.0,424.0
305,BUENOS AIRES,Guaminí,Laguna Alsina  (Est. Bonifacio),6399050,196.0,0.0,0.0,96.0,0.0,0.0,0.0,184.0,476.0
306,BUENOS AIRES,Guaminí,Arroyo Venado,6399010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0
307,BUENOS AIRES,Guaminí,Garré,6399030,0.0,0.0,0.0,288.0,0.0,0.0,0.0,0.0,288.0
308,BUENOS AIRES,Hipólito Yrigoyen,Henderson,6406010,113.0,0.0,1.0,0.0,0.0,0.0,0.0,810.0,924.0
309,BUENOS AIRES,Hurlingham,Hurlingham,6408010,548.0,15.36,57.0,16.95,65.0,0.0,0.0,296.0,33.27
310,BUENOS AIRES,Hurlingham,Villa Santos Tesei,6408010,122.0,7.26,27.0,13.19,1.0,0.0,0.0,72.0,20.67
311,BUENOS AIRES,Hurlingham,William C. Morris,6408010,0.0,17.0,0.0,13.0,0.0,0.0,0.0,351.0,381.0
312,BUENOS AIRES,Ituzaingó,Ituzaingó Centro,6410010,419.0,26.93,122.0,22.29,122.0,3.0,0.0,199.0,50.08
313,BUENOS AIRES,Ituzaingó,Ituzaingó Sur,6410010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0
314,BUENOS AIRES,Ituzaingó,OTROS,Sin Datos,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0
315,BUENOS AIRES,Ituzaingó,Villa Gobernador Udaondo,6410010,21.0,8.87,9.0,3.25,0.0,0.0,0.0,338.0,12.49
316,BUENOS AIRES,José C. Paz,Del Viso,6412010,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0
317,BUENOS AIRES,José C. Paz,José C Paz,6412010,2.43,29.18,84.0,12.22,482.0,3.0,0.0,108.0,44.51
318,BUENOS AIRES,José C. Paz,Tortuguitas,6412010,0.0,1.56,0.0,0.0,0.0,0.0,0.0,0.0,1.56
319,BUENOS AIRES,Junín,Agustín Roca,6413010,0.0,0.0,0.0,89.0,0.0,0.0,0.0,210.0,299.0
320,BUENOS AIRES,Junín,Agustina,6413020,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0
321,BUENOS AIRES,Junín,Balneario Laguna de Gómez,6413030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
322,BUENOS AIRES,Junín,Fortín Tiburcio,6413040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0
323,BUENOS AIRES,Junín,Junín,6413050,3.1,18.15,87.0,4.31,89.0,1.0,0.0,7.69,33.44
324,BUENOS AIRES,Junín,Laplacette,6413060,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,17.0
325,BUENOS AIRES,Junín,Morse,6413070,0.0,57.0,0.0,254.0,0.0,0.0,0.0,117.0,428.0
326,BUENOS AIRES,Junín,Saforcada,6413080,0.0,0.0,0.0,0.0,1.0,0.0,0.0,75.0,76.0
327,BUENOS AIRES,La Costa,Las Toninas,6420010,435.0,1.08,2.0,68.0,401.0,0.0,0.0,26.0,2.01
328,BUENOS AIRES,La Costa,Mar de Ajó - San Bernardo,6420020,1.44,4.33,33.0,9.05,1.04,0.0,0.0,1.0,15.89
329,BUENOS AIRES,La Costa,San Clemente del Tuyú,6420030,1.97,3.55,5.0,743.0,2.34,0.0,0.0,40.0,8.65
330,BUENOS AIRES,La Costa,Santa Teresita - Mar del Tuyú,6420040,4.62,7.65,16.0,191.0,18.0,0.0,0.0,201.0,12.7
331,BUENOS AIRES,La Costa,Aguas Verdes,6420030,28.0,0.0,0.0,141.0,0.0,0.0,0.0,1.0,170.0
332,BUENOS AIRES,La Costa,Lucila Del Mar,6420030,101.0,943.0,0.0,1.47,205.0,0.0,0.0,1.0,2.72
333,BUENOS AIRES,La Matanza,20 De Junio,6427010,26.0,711.0,4.0,0.0,0.0,0.0,0.0,2.0,743.0
334,BUENOS AIRES,La Matanza,Aldo Bonzi,6427010,3.0,3.09,0.0,0.0,1.0,0.0,0.0,2.0,3.09
335,BUENOS AIRES,La Matanza,Ciudad Evita,6427010,351.0,10.4,27.0,3.17,31.0,0.0,0.0,108.0,14.09
336,BUENOS AIRES,La Matanza,Gonzalez Catán,6427010,119.0,31.8,27.0,15.04,33.0,8.0,0.0,1.52,48.55
337,BUENOS AIRES,La Matanza,Gregorio De Laferrere,6427010,88.0,27.13,15.0,19.58,29.0,0.0,0.0,1.47,48.31
338,BUENOS AIRES,La Matanza,Isidro Casanova,6427010,191.0,21.92,34.0,26.92,61.0,0.0,0.0,261.0,49.39
339,BUENOS AIRES,La Matanza,La Tablada,6427010,365.0,15.82,2.0,6.0,7.0,0.0,0.0,972.0,17.17
340,BUENOS AIRES,La Matanza,Lomas Del Mirador,6427010,637.0,13.12,11.0,4.0,13.0,0.0,0.0,66.0,13.86
341,BUENOS AIRES,La Matanza,Rafael Castillo,6427010,34.0,14.56,10.0,9.18,7.0,0.0,0.0,290.0,24.07
342,BUENOS AIRES,La Matanza,Ramos Mejía,6427010,818.0,37.04,80.0,7.82,95.0,2.0,0.0,20.0,45.88
343,BUENOS AIRES,La Matanza,San Justo,6427010,668.0,25.23,101.0,13.38,111.0,1.0,0.0,879.0,40.37
344,BUENOS AIRES,La Matanza,Tapiales,6427010,696.0,3.78,27.0,7.67,14.0,1.0,0.0,2.0,12.19
345,BUENOS AIRES,La Matanza,Villa  Eduardo Madero,6427010,194.0,16.92,50.0,11.9,76.0,0.0,0.0,174.0,29.32
346,BUENOS AIRES,La Matanza,Villa Luzuriaga,6427010,170.0,17.42,1.0,30.0,1.0,0.0,0.0,115.0,17.73
347,BUENOS AIRES,La Matanza,Virrey Del Pino,6427010,4.53,20.89,0.0,1.0,0.0,0.0,0.0,406.0,26.82
348,BUENOS AIRES,La Plata,Abasto,6441030,176.0,621.0,0.0,4.19,0.0,0.0,0.0,5.0,4.99
349,BUENOS AIRES,La Plata,Angel Etcheverry,6441030,0.0,713.0,0.0,0.0,0.0,0.0,0.0,5.0,718.0
350,BUENOS AIRES,La Plata,Arturo Segui,6441030,0.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0
351,BUENOS AIRES,La Plata,Barrio El Peligro,6441030,466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.0
352,BUENOS AIRES,La Plata,City Bell,6441030,0.0,12.41,0.0,239.0,0.0,0.0,0.0,145.0,12.79
353,BUENOS AIRES,La Plata,colonia la plata,6441030,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0
354,BUENOS AIRES,La Plata,Ignacio Correas,6441020,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46.0,48.0
355,BUENOS AIRES,La Plata,Joaquin Gorina,6441030,0.0,887.0,0.0,132.0,0.0,0.0,0.0,0.0,1.02
356,BUENOS AIRES,La Plata,Jose Hernandez,6441030,0.0,30.0,0.0,20.0,0.0,0.0,0.0,0.0,50.0
357,BUENOS AIRES,La Plata,Jose Melchor Romero,6441030,0.0,931.0,0.0,0.0,0.0,0.0,0.0,0.0,931.0
358,BUENOS AIRES,La Plata,La Cumbre,6441030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,145.0
359,BUENOS AIRES,La Plata,La Plata,6441030,11.8,131.29,537.0,39.49,805.0,9.0,0.0,3.24,187.18
360,BUENOS AIRES,La Plata,Lisandro Olmos,6441030,0.0,2.67,0.0,0.0,0.0,0.0,0.0,0.0,2.67
361,BUENOS AIRES,La Plata,Los Hornos,6441030,0.0,3.56,0.0,482.0,0.0,0.0,0.0,145.0,4.19
362,BUENOS AIRES,La Plata,Manuel B Gonnet,6441030,0.0,12.33,0.0,318.0,0.0,0.0,0.0,0.0,12.65
363,BUENOS AIRES,La Plata,OTROS,Sin Datos,0.0,22.0,0.0,9.0,0.0,0.0,0.0,0.0,31.0
364,BUENOS AIRES,La Plata,Ringuelet,6441030,0.0,4.07,0.0,255.0,0.0,0.0,0.0,0.0,4.32
365,BUENOS AIRES,La Plata,Tolosa,6441030,0.0,13.38,0.0,513.0,0.0,0.0,0.0,0.0,13.89
366,BUENOS AIRES,La Plata,Villa Elisa,6441030,0.0,6.4,0.0,151.0,0.0,0.0,0.0,145.0,6.7
367,BUENOS AIRES,La Plata,Villa Elvira,6441030,0.0,4.81,0.0,145.0,0.0,0.0,0.0,1.07,6.02
368,BUENOS AIRES,La Plata,ruta del sol,6441030,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0
369,BUENOS AIRES,La Plata,El Retiro,6441030,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
370,BUENOS AIRES,La Plata,Transradio,6441030,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
371,BUENOS AIRES,La Plata,Arana,6441030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,129.0
372,BUENOS AIRES,La Plata,Villa Garibaldi,6441030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.0,904.0
373,BUENOS AIRES,La Plata,Villa Parque Sicardi,6441030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,1.09
374,BUENOS AIRES,La Plata,Barrio El Carmen Oeste,6441030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,145.0
375,BUENOS AIRES,La Plata,Barrio Gambier,6441030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,145.0
376,BUENOS AIRES,La Plata,Villa Montoro,6441030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,145.0
377,BUENOS AIRES,Lanús,Gerli,6434010,42.0,6.19,14.0,6.11,3.0,0.0,0.0,0.0,12.36
378,BUENOS AIRES,Lanús,Lanús Este,6434010,551.0,26.86,83.0,26.68,82.0,1.0,0.0,315.0,54.58
379,BUENOS AIRES,Lanús,Lanús Oeste,6434010,0.0,12.11,1.0,14.75,0.0,0.0,0.0,364.0,27.22
380,BUENOS AIRES,Lanús,Monte Chingolo,6434010,73.0,10.73,47.0,15.99,71.0,0.0,0.0,0.0,26.92
381,BUENOS AIRES,Lanús,Remedios Escalada De San Martin,6434010,65.0,14.12,19.0,5.15,19.0,0.0,0.0,344.0,19.72
382,BUENOS AIRES,Lanús,Valentín Alsina,6434010,192.0,7.22,79.0,12.12,91.0,0.0,0.0,3.0,19.7
383,BUENOS AIRES,Laprida,Laprida,6448010,0.0,22.0,0.0,2.74,0.0,0.0,0.0,0.0,2.76
384,BUENOS AIRES,Laprida,Pueblo Nuevo,6448020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0
385,BUENOS AIRES,Laprida,Pueblo San Jorge,6448030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,117.0
386,BUENOS AIRES,Las Flores,Las Flores,6455030,1.8,0.0,0.0,2.87,0.0,0.0,0.0,807.0,5.48
387,BUENOS AIRES,Las Flores,Coronel Boerr,6455010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
388,BUENOS AIRES,Las Flores,El Trigo,6455020,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0
389,BUENOS AIRES,Las Flores,Pardo,6455040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
390,BUENOS AIRES,Leandro N. Alem,Alberdi Viejo,6462010,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,6.0
391,BUENOS AIRES,Leandro N. Alem,El Dorado,6462020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,117.0,118.0
392,BUENOS AIRES,Leandro N. Alem,Fortín Acha,6462030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0
393,BUENOS AIRES,Leandro N. Alem,Juan Bautista Alberdi  (Est. Alberdi),6462040,252.0,457.0,0.0,396.0,0.0,0.0,0.0,8.0,1.11
394,BUENOS AIRES,Leandro N. Alem,Leandro N. Alem,6462050,0.0,185.0,0.0,0.0,0.0,0.0,0.0,64.0,249.0
395,BUENOS AIRES,Leandro N. Alem,Vedia,6462060,941.0,0.0,0.0,15.0,573.0,1.0,0.0,1.31,2.84
396,BUENOS AIRES,Lincoln,Bayauca,6469020,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43.0,44.0
397,BUENOS AIRES,Lincoln,Coronel Martínez de Hoz  (Ap. Kilómetro 322),6469050,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0
398,BUENOS AIRES,Lincoln,El Triunfo,6469060,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,11.0
399,BUENOS AIRES,Lincoln,Las Toscas,6469070,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0
400,BUENOS AIRES,Lincoln,Lincoln,6469080,813.0,8.71,39.0,11.0,1.0,0.0,0.0,0.0,9.58
401,BUENOS AIRES,Lincoln,Pasteur,6469090,0.0,0.0,0.0,0.0,0.0,2.0,0.0,487.0,489.0
402,BUENOS AIRES,Lincoln,Roberts,6469100,0.0,0.0,1.0,699.0,0.0,0.0,0.0,0.0,700.0
403,BUENOS AIRES,Lincoln,Arenaza,6469010,0.0,0.0,0.0,293.0,0.0,0.0,0.0,0.0,293.0
404,BUENOS AIRES,Lincoln,Carlos Salas,6469040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,123.0
405,BUENOS AIRES,Lobería,Lobería,6476030,753.0,0.0,7.0,902.0,15.0,1.0,0.0,716.0,2.39
406,BUENOS AIRES,Lobería,San Manuel,6476050,0.0,0.0,0.0,322.0,0.0,0.0,0.0,177.0,499.0
407,BUENOS AIRES,Lobería,Arenas Verdes,6476010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0
